StoryDate,Source,Length,topicgrouped,LeadNewsmaker,LeadNewsmaker2
20120328,401,158,5,"Zimmerman, George","Martin, Trayvon"
20120328,401,124,14,99,"Obama, Barack"
20120328,401,18,2,99,"Gingrich, Newt"
20120328,401,17,19,99,99
20120328,401,16,22,99,"Johnson, Magic"
20120328,401,46,21,99,99
20120328,401,35,24,99,99
20120330,401,71,21,99,99
20120330,401,165,21,99,99
20120330,401,153,21,99,"Grief, Gary"
20120330,401,135,5,99,"Zimmerman, George"
20120330,401,115,14,99,99
20120330,401,26,19,99,99
20120330,401,22,26,99,99
20120330,401,21,26,99,"bin Laden, Osama"
20120330,401,21,7,99,99
20120330,401,18,26,99,99
20120330,401,55,15,99,99
20120330,401,86,24,99,99
20120330,401,125,1,99,"Salinas, Alex"
20120402,401,85,23,99,"Couric, Katie"
20120402,401,176,21,99,99
20120402,401,177,21,99,"Grief, Gary"
20120402,401,24,26,99,99
20120402,401,123,5,99,"Zimmerman, George"
20120402,401,35,21,99,"Swift, Taylor"
20120402,401,279,2,99,"Clinton, Bill"
20120402,401,119,24,"Jacobsen, Scott","Jacobsen, Kristin"
20120402,401,68,24,99,99
20120404,401,142,19,99,99
20120404,401,152,19,99,99
20120404,401,63,19,99,99
20120404,401,244,19,"Enochs, Lindsey","Enochs, Sherry"
20120404,401,128,2,99,99
20120404,401,57,2,99,99
20120404,401,22,14,99,99
20120404,401,20,8,99,99
20120404,401,15,18,99,99
20120404,401,33,22,99,99
20120404,401,71,24,99,99
20120404,401,97,19,99,99
20120406,401,127,19,99,99
20120406,401,72,8,99,99
20120406,401,21,5,99,99
20120406,401,13,5,99,99
20120406,401,21,5,99,99
20120406,401,26,26,99,99
20120406,401,51,24,99,99
20120406,401,166,1,99,99
20120406,401,143,14,99,99
20120406,401,207,22,99,"Williams, Greg"
20120406,401,111,21,"Decker, Cody","Vaughn, Luke"
20120410,401,146,19,99,99
20120410,401,162,5,99,"Zimmerman, George"
20120410,401,108,5,99,"Zimmerman, George"
20120410,401,22,26,99,99
20120410,401,85,24,99,99
20120410,401,16,5,99,"England, Jake"
20120410,401,16,5,99,99
20120410,401,20,21,99,99
20120410,401,47,24,99,99
20120410,401,136,2,"Obama, Barack","Romney, Mitt"
20120410,401,122,14,99,99
20120410,401,117,24,99,"Wuitschick, Jeremy"
20120410,401,73,24,99,99
20120412,401,74,19,99,99
20120412,401,82,25,99,99
20120412,401,19,24,99,99
20120412,401,22,7,99,99
20120412,401,40,14,99,99
20120412,401,149,5,99,"Zimmerman, George"
20120412,401,181,5,"Zimmerman, George","O'Mara, Mark"
20120412,401,192,5,"Fulton, Sybrina","Martin, Trayvon"
20120412,401,125,2,"Rosen, Hilary","Romney, Ann"
20120412,401,122,26,99,99
20120412,401,49,24,99,99
20120417,401,64,19,99,99
20120417,401,147,1,99,99
20120417,401,36,1,99,99
20120417,401,18,5,99,99
20120417,401,18,24,99,99
20120417,401,17,24,99,99
20120417,401,27,26,99,99
20120417,401,27,15,99,99
20120417,401,39,15,99,99
20120417,401,200,2,99,"Romney, Mitt"
20120417,401,147,5,99,"Edwards, John"
20120417,401,121,5,99,99
20120417,401,72,24,99,99
20120417,401,86,1,99,"Obama, Michelle"
20120419,401,92,24,99,"Clark, Dick"
20120419,401,104,1,99,99
20120419,401,15,5,99,99
20120419,401,15,26,99,99
20120419,401,16,8,99,99
20120419,401,18,26,99,99
20120419,401,63,22,99,"Summitt, Pat"
20120419,401,250,24,99,"Clark, Dick"
20120419,401,117,5,"Holbert, Nicholas","Bordeaux, Kelli"
20120419,401,112,5,"Holbert, Nicholas","Bordeaux, Kelli"
20120419,401,128,26,99,"Middleton, Pippa"
20120419,401,43,24,99,99
20120419,401,102,21,99,"Butler, Merle"
20120424,401,28,8,99,99
20120424,401,115,5,99,99
20120424,401,15,18,99,99
20120424,401,25,19,99,99
20120424,401,24,22,99,99
20120424,401,36,26,99,99
20120424,401,156,5,99,"Edwards, John"
20120424,401,127,2,"Romney, Ann","Romney, Mitt"
20120424,401,144,5,99,"Celis, Isabel"
20120424,401,144,24,99,"Stevens, Debbie"
20120424,401,77,24,99,99
20120424,401,139,21,99,"Meow the Cat"
20120426,401,118,6,99,99
20120426,401,27,18,99,99
20120426,401,20,1,99,"Greenmeyer, Isabella"
20120426,401,24,26,99,99
20120426,401,30,17,99,99
20120426,401,18,26,99,99
20120426,401,49,22,99,99
20120426,401,148,24,99,"Celis, Isabel"
20120426,401,140,5,"Edwards, John","Young, Andrew"
20120426,401,108,5,"Edwards, John","Young, Andrew"
20120426,401,127,13,99,"Herx, Emily"
20120426,401,115,24,99,99
20120426,401,65,24,99,99
20120430,401,80,18,99,99
20120430,401,104,25,99,"Chen, Guangcheng"
20120430,401,14,8,99,99
20120430,401,20,24,99,99
20120430,401,18,24,99,99
20120430,401,25,14,99,99
20120430,401,32,26,99,"Palmer, Robin"
20120430,401,132,2,99,"Obama, Barack"
20120430,401,134,2,"Edwards, John","Young, Andrew"
20120430,401,276,18,99,99
20120430,401,157,5,99,99
20120430,401,78,24,99,99
20120502,401,62,19,99,99
20120502,401,154,25,99,"Obama, Barack"
20120502,401,30,25,99,"Chen, Guangcheng"
20120502,401,23,18,99,99
20120502,401,20,6,99,99
20120502,401,17,5,99,"Zimmerman, George"
20120502,401,53,21,"Jones, Sharon","Duncan, Sharon"
20120502,401,151,2,"Brumberger, Josh","Edwards, John"
20120502,401,133,24,99,99
20120502,401,107,24,99,99
20120502,401,124,26,"McCann, Kate","McCann, Madeleine"
20120502,401,128,15,99,99
20120502,401,71,24,99,99
20120504,401,55,25,"Chen, Guangcheng","Clinton, Hillary"
20120504,401,26,25,"Biden, Joe","bin Laden, Osama"
20120504,401,13,8,99,99
20120504,401,27,5,"Villa, Amed","Villa, Amaury"
20120504,401,23,22,99,"Seau, Junior"
20120504,401,25,22,99,"Rivera, Mario"
20120504,401,39,21,99,"Vovkovinskiy, Igor"
20120504,401,147,5,"Edwards, John","Davis, John"
20120504,401,112,5,99,"Edwards, John"
20120504,401,176,5,99,"Sensor, Amy"
20120504,401,139,24,99,99
20120504,401,158,19,99,99
20120504,401,58,24,99,99
20120507,401,83,8,99,99
20120507,401,94,25,99,"Weinstein, Warren"
20120507,401,14,25,99,"al-Quso, Fahd"
20120507,401,13,8,99,99
20120507,401,17,24,99,99
20120507,401,37,22,99,99
20120507,401,36,21,99,99
20120507,401,166,2,99,"Obama, Barack"
20120507,401,162,5,99,"Perez, Aden"
20120507,401,160,5,99,"Mayes, Adam"
20120507,401,104,24,99,99
20120509,401,152,6,99,99
20120509,401,91,6,99,"al-Asiri, Ibrahim"
20120509,401,44,8,99,99
20120509,401,35,8,99,99
20120509,401,23,2,99,"Lugar, Richard"
20120509,401,18,16,99,99
20120509,401,20,2,99,"Obama, Barack"
20120509,401,33,19,99,99
20120509,401,21,22,99,"Hamilton, Josh"
20120509,401,45,14,99,99
20120509,401,172,2,99,"Edwards, John"
20120509,401,174,1,99,"Clinton, Hillary"
20120509,401,133,26,99,"Queen Elizabeth"
20120509,401,84,24,99,99
20120511,401,151,5,"Bain, Kyliyah","Bain, Alexandra"
20120511,401,29,7,99,99
20120511,401,3,8,99,99
20120511,401,18,3,99,99
20120511,401,24,11,99,99
20120511,401,21,26,99,99
20120511,401,43,22,99,"Sultzbach, Paige"
20120511,401,178,2,"Lauber, George","Romney, Mitt"
20120511,401,74,2,99,"Romney, Mitt"
20120511,401,36,2,99,"Obama, Barack"
20120511,401,127,2,99,"Edwards, John"
20120511,401,129,14,99,"Copeland, Aimee"
20120511,401,154,26,99,"Prince Charles"
20120511,401,30,24,99,99
20120514,401,87,7,99,"Dimon, Jamie"
20120514,401,26,7,99,"Thompson, Scott"
20120514,401,18,19,99,99
20120514,401,24,24,99,99
20120514,401,31,21,99,99
20120514,401,161,2,"Romney, Mitt","Obama, Barack"
20120514,401,68,2,99,"Edwards, John"
20120514,401,126,2,99,"Edwards, John"
20120514,401,116,5,"Bain, Kayliyah","Bain, Alexandra"
20120514,401,164,24,"Anderson, Austin","Luce, Hanna"
20120514,401,84,24,99,99
20120514,401,140,26,"Butler, Ashleigh","Pudsey the Dog"
20120516,401,63,19,99,99
20120516,401,24,8,99,99
20120516,401,22,7,99,99
20120516,401,25,5,"Carrera, Estrella","Jimenez, Arnoldo"
20120516,401,24,22,99,"Lawrie, Brett"
20120516,401,16,22,99,"Queen Elizabeth II"
20120516,401,35,24,99,"Williams, Jordan"
20120516,401,138,5,99,"Edwards, John"
20120516,401,106,5,99,"Edwards, John"
20120516,401,144,5,99,99
20120516,401,142,5,99,"Zimmerman, George"
20120516,401,114,14,99,"Copeland, Aimee"
20120516,401,109,20,99,"Berry, Halle"
20120516,401,126,24,99,99
20120518,401,171,7,99,"Zuckerberg, Mark"
20120518,401,95,7,99,99
20120518,401,123,7,99,99
20120518,401,163,5,"Zimmerman, George","Martin, Trayvon"
20120518,401,46,5,99,99
20120518,401,15,26,99,99
20120518,401,81,24,"Kennedy, Robert F. Jr","Kennedy, Mary Richardson"
20120518,401,22,19,99,99
20120518,401,36,24,99,99
20120518,401,234,24,99,"Summer, Donna"
20120522,401,49,5,99,"LaMar, Sierra"
20120522,401,24,24,99,99
20120522,401,12,24,99,99
20120522,401,18,25,99,99
20120522,401,28,7,99,99
20120522,401,17,7,99,99
20120522,401,38,11,99,99
20120522,401,168,24,99,99
20120522,401,169,2,"Romney, Mitt","Obama, Barack"
20120522,401,129,7,99,99
20120522,401,163,5,"Ravi, Dharun","Clementi, Tyler"
20120522,401,126,5,99,"Furnad, Bob"
20120522,401,80,24,99,99
20120524,401,115,19,99,99
20120524,401,79,19,99,99
20120524,401,41,5,99,"Patz, Etan"
20120524,401,25,8,99,99
20120524,401,10,7,99,99
20120524,401,23,1,99,99
20120524,401,19,5,99,99
20120524,401,17,26,99,99
20120524,401,44,22,99,99
20120524,401,228,21,99,99
20120524,401,108,5,"Garcia-Torres, Antolin","LaMar, Sierra"
20120524,401,126,24,99,"Schneeberg, Aryanna"
20120524,401,149,26,99,"Connery, Gary"
20120524,401,28,24,99,99
20120529,401,148,26,99,99
20120529,401,164,19,99,99
20120529,401,75,26,99,99
20120529,401,18,25,99,"al-Taifi, Sakhr"
20120529,401,21,5,"Hooper, Cortez","Stewart, Quincy"
20120529,401,26,5,"Hernandez, Pedro","Patz, Etan"
20120529,401,24,24,99,99
20120529,401,39,24,99,99
20120529,401,147,24,"Brown, Jan","Brown, Brian"
20120529,401,126,14,99,99
20120529,401,161,21,99,"Madison, Laurie Ann"
20120529,401,41,24,99,99
20120531,401,56,25,99,99
20120531,401,77,5,99,"Stawicki, Lee"
20120531,401,18,7,99,"Gorman, James"
20120531,401,11,24,99,99
20120531,401,32,24,99,99
20120531,401,164,24,99,99
20120531,401,144,5,99,99
20120531,401,158,14,99,"Bloomberg, Michael"
20120531,401,152,21,99,"Tran, Diane"
20120531,401,138,21,99,"Madison, Laurie Ann"
20120531,401,46,24,99,99
20120103,402,134,2,99,"Santorum, Rick"
20120103,402,70,2,99,"Romney, Mitt"
20120103,402,72,2,99,"Paul, Ron"
20120103,402,140,2,99,99
20120103,402,97,19,99,99
20120103,402,15,8,99,99
20120103,402,22,25,99,99
20120103,402,112,5,99,"Lalezary, Shervin"
20120103,402,121,26,99,99
20120103,402,32,16,99,99
20120103,402,30,26,99,99
20120103,402,44,20,99,"Franklin, Aretha"
20120103,402,148,18,99,"Johnson, Earl"
20120104,402,164,2,99,"Santorum, Rick"
20120104,402,154,2,99,"Romney, Mitt"
20120104,402,33,2,99,"Bachmann, Michele"
20120104,402,133,2,99,"Romney, Mitt"
20120104,402,149,1,"Cordray, Richard","Obama, Barack"
20120104,402,188,8,99,"Kardashian, Kim"
20120104,402,129,21,99,"McKinley, Sarah"
20120104,402,75,14,99,99
20120104,402,106,19,99,99
20120106,402,153,8,99,99
20120106,402,129,2,99,"Romney, Mitt"
20120106,402,147,2,99,"Santorum, Rick"
20120106,402,128,2,99,"Romney, Mitt"
20120106,402,80,25,99,99
20120106,402,129,1,99,"Giffords, Gabrielle"
20120106,402,116,14,99,99
20120106,402,90,14,99,99
20120106,402,111,8,99,99
20120110,402,71,2,99,"Romney, Mitt"
20120110,402,62,2,99,"Huntsman, Jon"
20120110,402,68,2,99,"Santorum, Rick"
20120110,402,36,2,99,"Romney, Mitt"
20120110,402,49,2,99,99
20120110,402,33,2,99,99
20120110,402,137,23,99,99
20120110,402,110,11,99,99
20120110,402,32,25,99,99
20120110,402,139,21,99,99
20120110,402,28,11,99,99
20120110,402,125,14,99,99
20120110,402,127,20,99,"Jay-Z"
20120112,402,142,19,99,99
20120112,402,105,19,99,99
20120112,402,125,1,99,"Barbour, Haley"
20120112,402,19,8,99,99
20120112,402,107,25,99,99
20120112,402,154,2,99,99
20120112,402,118,21,99,99
20120112,402,139,14,99,99
20120112,402,145,12,99,"Garvey, Samantha"
20120113,402,160,19,99,99
20120113,402,99,1,99,"Barbour, Haley"
20120113,402,102,25,99,99
20120113,402,28,1,99,"Edwards, John"
20120113,402,179,2,"Graham, Franklin","Romney, Mitt"
20120113,402,139,2,99,"Colbert, Stephen"
20120113,402,34,18,99,"Garvey, Samantha"
20120113,402,116,22,99,"Tebow, Tim"
20120113,402,271,18,99,"Winfrey, Oprah"
20120116,402,281,26,99,99
20120116,402,133,24,99,99
20120116,402,45,26,99,99
20120116,402,142,2,99,"Huntsman, Jon"
20120116,402,85,8,99,99
20120116,402,185,14,99,"Agus, David"
20120116,402,28,5,99,99
20120116,402,25,15,99,99
20120116,402,26,21,99,99
20120116,402,118,18,99,"King, Martin Luther Jr"
20120118,402,183,19,99,99
20120118,402,206,26,99,"Schettino, Francesco"
20120118,402,103,18,99,99
20120118,402,89,9,99,99
20120118,402,178,8,99,"Romney, Mitt"
20120118,402,126,5,99,99
20120118,402,27,14,99,99
20120118,402,37,22,99,99
20120118,402,25,26,99,99
20120118,402,132,14,99,"Weir, Bill"
20120119,402,158,7,99,99
20120119,402,184,21,99,99
20120119,402,189,2,"Gingrich, Newt","Romney, Mitt"
20120119,402,142,26,99,99
20120119,402,27,1,99,99
20120119,402,112,14,99,99
20120119,402,30,18,99,"Rubenstein, David"
20120119,402,195,21,99,"Cantu, Hamaro"
20120119,402,74,7,99,99
20120124,402,214,2,"Gingrich, Newt","Romney, Mitt"
20120124,402,214,1,99,"Obama, Barack"
20120124,402,118,24,99,"Paterno, Joe"
20120124,402,27,5,99,99
20120124,402,39,19,99,99
20120124,402,164,19,99,99
20120124,402,24,26,99,99
20120124,402,26,7,99,"Stewart, Martha"
20120124,402,34,24,99,99
20120124,402,29,21,99,99
20120124,402,26,26,99,99
20120124,402,127,1,99,"Kennedy, John F"
20120125,402,197,25,99,"Buchanan, Jessica"
20120125,402,138,25,99,99
20120125,402,215,8,"Bosanek, Debbie","Buffett, Warren"
20120125,402,75,8,99,"Obama, Barack"
20120125,402,80,5,99,"Hembree, Danny"
20120125,402,18,19,99,99
20120125,402,85,1,99,"Giffords, Gabrielle"
20120125,402,110,3,99,99
20120125,402,24,14,99,"Obama, Michelle"
20120125,402,21,15,99,99
20120125,402,23,21,99,99
20120125,402,108,14,99,99
20120127,402,177,8,99,99
20120127,402,171,25,99,99
20120127,402,156,2,"Gingrich, Newt","Romney, Mitt"
20120127,402,17,26,99,99
20120127,402,29,26,99,99
20120127,402,79,21,99,99
20120127,402,26,7,99,99
20120127,402,149,14,99,99
20120127,402,23,26,99,99
20120127,402,30,26,99,99
20120127,402,33,24,99,"Hegyes, Robert"
20120127,402,223,22,"Martinez, Tom","Brady, Tom"
20120130,402,188,24,99,99
20120130,402,159,2,"Gingrich, Newt","Romney, Mitt"
20120130,402,80,2,"Gingrich, Newt","Romney, Mitt"
20120130,402,27,2,"Santorum, Bella","Santorum, Rick"
20120130,402,124,8,99,99
20120130,402,17,26,99,99
20120130,402,117,25,"Buchanan, John","Buchanan, Jessica"
20120130,402,131,14,99,99
20120130,402,22,26,99,99
20120130,402,41,16,99,"Davis, Viola"
20120130,402,36,7,99,"Broderick, Matthew"
20120130,402,123,18,99,99
20120131,402,140,2,99,"Romney, Mitt"
20120131,402,67,2,99,"Gingrich, Newt"
20120131,402,111,2,99,99
20120131,402,151,25,99,99
20120131,402,37,25,99,99
20120131,402,121,7,99,"Zuckerberg, Mark"
20120131,402,19,19,99,99
20120131,402,148,12,99,99
20120131,402,41,9,99,99
20120131,402,52,18,"Johnson, Lyndon","Kennedy, John F"
20120131,402,77,22,99,"Herzlich, Mark"
20120131,402,154,16,99,99
20120202,402,207,18,99,99
20120202,402,198,2,"Romney, Mitt","Trump, Donald"
20120202,402,160,14,99,99
20120202,402,32,19,99,99
20120202,402,22,26,99,99
20120202,402,55,25,99,99
20120202,402,42,25,99,99
20120202,402,144,21,99,"Peters, Heather"
20120202,402,46,7,"Zuckerberg, Edward","Choe, David"
20120202,402,30,22,"Brady, Tom","Bundchen, Gisele"
20120202,402,21,24,99,"Dundee, Angelo"
20120202,402,153,14,99,"Stevens, Chris"
20120203,402,142,19,99,99
20120203,402,156,8,99,99
20120203,402,32,18,99,99
20120203,402,19,22,99,"Armstrong, Lance"
20120203,402,141,14,99,99
20120203,402,157,25,99,"Khamenei, Ali"
20120203,402,238,8,99,99
20120203,402,49,22,99,"Tebow, Tim"
20120203,402,33,15,99,99
20120203,402,126,3,99,"Stacey, Will"
20120206,402,195,5,"Powell, Susan","Powell, Josh"
20120206,402,170,8,99,99
20120206,402,140,26,99,99
20120206,402,33,25,99,"LaHood, Sam"
20120206,402,176,8,"Eastwood, Clint","Obama, Barack"
20120206,402,143,22,99,"Manning, Eli"
20120206,402,26,14,99,99
20120206,402,37,26,99,"Queen Elizabeth"
20120206,402,143,20,99,"Madonna"
20120206,402,35,21,99,99
20120208,402,208,11,99,99
20120208,402,85,3,99,99
20120208,402,165,2,"Romney, Mitt","Santorum, Rick"
20120208,402,70,2,99,"Romney, Mitt"
20120208,402,22,2,99,99
20120208,402,43,5,99,99
20120208,402,50,25,99,99
20120208,402,167,5,99,99
20120208,402,30,11,99,99
20120208,402,30,26,99,99
20120208,402,54,26,99,99
20120208,402,48,20,99,"Williams, John"
20120208,402,127,14,99,99
20120209,402,228,8,99,99
20120209,402,127,9,99,99
20120209,402,182,25,99,99
20120209,402,107,7,99,"Jobs, Steve"
20120209,402,191,5,"Powell, Josh","Griffin-Hall, Elizabeth"
20120209,402,31,21,99,99
20120209,402,26,19,99,"Overton, Mitchell"
20120209,402,47,2,99,"Obama, Barack"
20120209,402,131,20,99,"McCartney, Paul"
20120214,402,154,25,99,99
20120214,402,125,25,99,99
20120214,402,24,26,99,99
20120214,402,158,25,99,"Xi, Jinping"
20120214,402,129,2,"Romney, Mitt","Santorum, Rick"
20120214,402,140,24,99,"Houston, Whitney"
20120214,402,150,14,99,99
20120214,402,23,11,99,99
20120214,402,27,7,99,99
20120214,402,28,1,99,"Obama, Barack"
20120214,402,150,21,"Stallings, Dan","Maverick"
20120215,402,209,2,99,"Romney, Mitt"
20120215,402,119,25,99,99
20120215,402,25,26,99,99
20120215,402,151,14,99,99
20120215,402,122,18,99,99
20120215,402,81,20,99,"Houston, Whitney"
20120215,402,162,1,99,99
20120215,402,28,14,99,99
20120215,402,40,21,99,99
20120215,402,23,26,99,99
20120215,402,135,22,99,"Lin, Jeremy"
20120217,402,166,6,99,"El Khalifi, Amine"
20120217,402,174,8,99,99
20120217,402,124,2,99,"Obama, Barack"
20120217,402,59,1,99,99
20120217,402,154,16,99,"Christie, Chris"
20120217,402,29,21,99,99
20120217,402,148,14,99,99
20120217,402,36,25,99,99
20120217,402,43,21,99,99
20120217,402,30,15,99,99
20120217,402,173,9,99,99
20120220,402,232,8,99,99
20120220,402,26,25,99,99
20120220,402,182,25,"Obama, Barack","Santorum, Rick"
20120220,402,104,19,99,99
20120220,402,47,21,99,99
20120220,402,163,24,99,99
20120220,402,36,26,99,99
20120220,402,90,15,99,"Glenn, John"
20120220,402,228,18,99,99
20120221,402,193,7,99,99
20120221,402,150,25,99,99
20120221,402,143,16,99,99
20120221,402,126,2,99,99
20120221,402,34,25,99,"Clinton, Hillary"
20120221,402,242,8,99,99
20120221,402,106,14,99,99
20120221,402,115,12,99,"Andrews, David"
20120223,402,155,9,99,"Obama, Barack"
20120223,402,170,8,99,"Chilton, Bart"
20120223,402,151,2,99,"Santorum, Rick"
20120223,402,107,19,99,99
20120223,402,17,3,99,99
20120223,402,94,25,99,99
20120223,402,117,26,99,"Rowling, JK"
20120223,402,199,7,99,99
20120223,402,99,5,99,99
20120224,402,158,19,99,99
20120224,402,144,8,99,99
20120224,402,216,2,99,"Romney, Mitt"
20120224,402,32,25,99,"Clinton, Hillary"
20120224,402,117,26,99,99
20120224,402,57,25,99,"Allen, John"
20120224,402,25,25,99,99
20120224,402,135,8,99,99
20120224,402,78,21,99,99
20120224,402,169,22,99,"Courtney, Bill"
20120227,402,168,5,99,99
20120227,402,149,2,"Santorum, Rick","Romney, Mitt"
20120227,402,92,2,99,"Santorum, Rick"
20120227,402,22,8,99,99
20120227,402,165,25,99,99
20120227,402,82,26,99,99
20120227,402,129,5,99,"Douglas, Michael"
20120227,402,127,14,99,99
20120227,402,140,21,99,99
20120229,402,174,19,99,"Gregg, Eric"
20120229,402,106,19,99,99
20120229,402,169,2,99,"Romney, Mitt"
20120229,402,149,25,99,"Obama, Barack"
20120229,402,37,25,99,99
20120229,402,203,13,99,"Cook, Debbie"
20120229,402,142,14,99,99
20120229,402,26,24,99,99
20120229,402,110,24,99,"Jones, Davy"
20120301,402,167,5,99,99
20120301,402,162,19,99,99
20120301,402,155,19,99,99
20120301,402,135,7,99,99
20120301,402,100,5,99,"Hall, Frank"
20120301,402,169,5,99,99
20120301,402,89,19,"Bradwell, Eleanor","Bradwell, Gordon"
20120301,402,112,21,99,99
20120306,402,104,2,99,"Romney, Mitt"
20120306,402,62,2,99,"Santorum, Rick"
20120306,402,76,2,99,"Romney, Mitt"
20120306,402,145,25,99,"Obama, Barack"
20120306,402,17,8,99,99
20120306,402,15,8,99,99
20120306,402,35,15,99,99
20120306,402,133,21,99,"Decker, Stephanie"
20120306,402,28,22,99,"Manning, Peyton"
20120306,402,138,7,99,"White, Louise"
20120306,402,31,26,99,"Prince Harry"
20120306,402,138,14,99,99
20120306,402,140,24,99,"Sherman, Robert"
20120307,402,133,19,99,99
20120307,402,164,2,99,"Romney, Mitt"
20120307,402,58,2,"Obama, Barack","Romney, Mitt"
20120307,402,78,25,"McCain, John","Panetta, Leon"
20120307,402,77,7,99,99
20120307,402,128,7,99,99
20120307,402,128,22,99,"Manning, Peyton"
20120307,402,172,21,99,"Zirnstein, Gerald"
20120307,402,26,19,99,99
20120307,402,23,26,99,"Prince William"
20120307,402,134,21,99,"Johnson, Joshua"
20120309,402,139,11,99,99
20120309,402,114,8,99,99
20120309,402,146,21,99,"Palin, Sarah"
20120309,402,50,25,99,"Acaye, Jacob"
20120309,402,25,19,99,99
20120309,402,207,26,99,99
20120309,402,172,21,99,99
20120309,402,61,21,99,"Marshall the Dog"
20120309,402,31,21,99,99
20120309,402,201,7,99,"Blakely, Sara"
20120312,402,154,25,99,99
20120312,402,40,25,"Obama, Barack","Clinton, Hillary"
20120312,402,157,25,99,99
20120312,402,180,8,99,99
20120312,402,154,19,99,99
20120312,402,27,7,99,99
20120312,402,130,14,99,99
20120312,402,34,26,99,"Prince Harry"
20120312,402,44,1,99,"Nixon, Richard"
20120312,402,39,24,99,99
20120312,402,124,26,99,99
20120313,402,177,8,99,99
20120313,402,121,19,99,99
20120313,402,36,19,99,99
20120313,402,21,24,99,99
20120313,402,138,2,99,"Romney, Mitt"
